"identifier","voertuigen","jaar","maand","wegcategorie","naam","stad"
"5064003691","78944.0","2015","2","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81400.0","2015","3","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","82456.0","2015","4","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","80941.0","2015","5","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","83625.0","2015","6","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79663.0","2015","7","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81726.0","2015","8","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","84064.0","2015","9","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","83446.0","2015","10","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","77954.0","2015","11","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","74913.0","2016","1","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","78921.0","2016","2","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79692.0","2016","3","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","82181.0","2016","4","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","80790.0","2016","5","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81239.0","2016","6","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","78258.0","2016","7","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","80459.0","2016","8","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","83866.0","2016","9","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81752.0","2016","10","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","78770.0","2016","11","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","74945.0","2017","1","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79257.0","2017","2","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","82400.0","2017","3","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","80273.0","2017","4","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81632.0","2017","5","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","82103.0","2017","6","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79958.0","2017","7","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81361.0","2017","8","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","84166.0","2017","9","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","83126.0","2017","10","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79799.0","2017","11","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","77671.0","2018","1","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","79903.0","2018","2","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81159.0","2018","3","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","82478.0","2018","4","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","82435.0","2018","5","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","82475.0","2018","6","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","82593.0","2018","7","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","83426.0","2018","8","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","84333.0","2018","9","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","84486.0","2018","10","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5064003691","81871.0","2018","11","10","van Machelen tot Vilvoorde-Koningslo richting buitenring","Antwerpen"
"5087002731","51390.0","2010","1","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","59928.0","2010","2","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64220.0","2010","3","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","67029.0","2010","4","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","62905.0","2010","5","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65149.0","2010","6","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63548.0","2010","7","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64051.0","2010","8","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","66751.0","2010","9","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65633.0","2010","10","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","61178.0","2010","11","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","57523.0","2011","1","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","62910.0","2011","2","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64864.0","2011","3","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","66506.0","2011","4","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64664.0","2011","5","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63038.0","2011","6","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","60457.0","2011","7","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64814.0","2011","8","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68222.0","2011","9","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65996.0","2011","10","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63313.0","2011","11","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","58910.0","2012","1","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","58956.0","2012","2","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64522.0","2012","3","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","62879.0","2012","4","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63870.0","2012","5","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64360.0","2012","6","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","59168.0","2012","7","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","66386.0","2012","8","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65923.0","2012","9","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64959.0","2012","10","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","62538.0","2012","11","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","54886.0","2013","1","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","60202.0","2013","2","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","60871.0","2013","3","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63828.0","2013","4","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","62951.0","2013","5","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63205.0","2013","6","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63517.0","2013","7","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","66760.0","2013","8","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","66101.0","2013","9","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65333.0","2013","10","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","62389.0","2013","11","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","59118.0","2014","1","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63257.0","2014","2","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65774.0","2014","3","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68237.0","2014","4","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63539.0","2014","5","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","67691.0","2014","6","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64945.0","2014","7","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","67207.0","2014","8","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68584.0","2014","9","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68187.0","2014","10","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63363.0","2014","11","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","58665.0","2015","1","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","62944.0","2015","2","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65887.0","2015","3","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68414.0","2015","4","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","66114.0","2015","5","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","59405.0","2015","6","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","56508.0","2015","7","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64499.0","2015","8","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65692.0","2015","9","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65638.0","2015","10","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63566.0","2015","11","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","60008.0","2016","1","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63966.0","2016","2","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64863.0","2016","3","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68619.0","2016","4","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","67441.0","2016","5","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68489.0","2016","6","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","60915.0","2016","7","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","63610.0","2016","8","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","69207.0","2016","9","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","67648.0","2016","10","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64784.0","2016","11","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","60327.0","2017","1","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65111.0","2017","2","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","67982.0","2017","3","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68047.0","2017","4","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","67273.0","2017","5","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68599.0","2017","6","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65583.0","2017","7","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","69117.0","2017","8","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","69069.0","2017","9","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","69726.0","2017","10","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","66253.0","2017","11","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","62375.0","2018","1","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65940.0","2018","2","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","65939.0","2018","3","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68409.0","2018","4","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","67589.0","2018","5","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68627.0","2018","6","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","68538.0","2018","7","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","70299.0","2018","8","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","67730.0","2018","9","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64541.0","2018","10","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5087002731","64284.0","2018","11","10","van Merelbeke tot Wetteren richting Brussel","Antwerpen"
"5182003354","50144.0","2010","1","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","53841.0","2010","2","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57917.0","2010","3","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58789.0","2010","4","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57743.0","2010","5","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59837.0","2010","6","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59543.0","2010","7","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59079.0","2010","8","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60347.0","2010","9","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59262.0","2010","10","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","56509.0","2010","11","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","53398.0","2011","1","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57362.0","2011","2","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57999.0","2011","3","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57810.0","2011","4","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59659.0","2011","5","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58779.0","2011","6","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59166.0","2011","7","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58916.0","2011","8","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59101.0","2011","9","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58866.0","2011","10","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","56730.0","2011","11","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","53043.0","2012","1","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","53760.0","2012","2","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58157.0","2012","3","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57473.0","2012","4","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57820.0","2012","5","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58686.0","2012","6","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58318.0","2012","7","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58465.0","2012","8","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58537.0","2012","9","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59954.0","2012","10","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58741.0","2012","11","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","53478.0","2013","1","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","56487.0","2013","2","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57026.0","2013","3","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57410.0","2013","4","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58084.0","2013","5","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58898.0","2013","6","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59604.0","2013","7","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59524.0","2013","8","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59473.0","2013","9","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60291.0","2013","10","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","56968.0","2013","11","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","54791.0","2014","1","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57127.0","2014","2","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57608.0","2014","3","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59936.0","2014","4","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58395.0","2014","5","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58063.0","2014","6","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59310.0","2014","7","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58672.0","2014","8","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60704.0","2014","9","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60055.0","2014","10","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57518.0","2014","11","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","54734.0","2015","1","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57912.0","2015","2","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59347.0","2015","3","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60546.0","2015","4","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58226.0","2015","5","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","61529.0","2015","6","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60422.0","2015","7","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59324.0","2015","8","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","61722.0","2015","9","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","61908.0","2015","10","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58608.0","2015","11","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","55560.0","2016","1","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58760.0","2016","2","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58973.0","2016","3","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","61586.0","2016","4","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59405.0","2016","5","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","61657.0","2016","6","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59529.0","2016","7","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60943.0","2016","8","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","61637.0","2016","9","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60757.0","2016","10","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58576.0","2016","11","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","54879.0","2017","1","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58469.0","2017","2","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59264.0","2017","3","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60469.0","2017","4","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59977.0","2017","5","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58390.0","2017","6","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57626.0","2017","7","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59441.0","2017","8","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60696.0","2017","9","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60063.0","2017","10","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57973.0","2017","11","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","55732.0","2018","1","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","56741.0","2018","2","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57816.0","2018","3","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58710.0","2018","4","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58418.0","2018","5","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","60008.0","2018","6","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58810.0","2018","7","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","59392.0","2018","8","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58679.0","2018","9","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","58810.0","2018","10","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5182003354","57630.0","2018","11","10","van Zwijndrecht tot Kruibeke richting Lille (F)","Antwerpen"
"5187005085","50794.0","2010","1","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","59613.0","2010","2","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","63504.0","2010","3","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","65922.0","2010","4","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","60150.0","2010","5","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","60115.0","2010","6","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","61401.0","2010","7","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62200.0","2010","8","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","65576.0","2010","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","65574.0","2010","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","59807.0","2010","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","56788.0","2011","1","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","61911.0","2011","2","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","64227.0","2011","3","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","65885.0","2011","4","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","64255.0","2011","5","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62024.0","2011","6","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","59009.0","2011","7","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62998.0","2011","8","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","67755.0","2011","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","65790.0","2011","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62323.0","2011","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","58042.0","2012","1","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","58561.0","2012","2","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","63872.0","2012","3","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","60188.0","2012","4","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","61987.0","2012","5","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","63404.0","2012","6","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","57712.0","2012","7","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62911.0","2012","8","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62210.0","2012","9","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","61473.0","2012","10","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","61300.0","2012","11","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","54319.0","2013","1","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","59592.0","2013","2","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","61305.0","2013","3","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","64635.0","2013","4","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62477.0","2013","5","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","62218.0","2013","6","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","60835.0","2013","7","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
"5187005085","65875.0","2013","8","10","van Wetteren tot Merelbeke richting Oostende","Brussel"
